para_id,x,y,row,col,word,horizontal_edge_weight,vertical_edge_weight,first_row_weight,gpt_weight
9,820.0,464.0,3,11,看,0,0,0.0,3
9,860.0,464.0,3,12,零,0,0,0.0,3
9,900.0,464.0,3,13,点,0,0,0.0,3
9,940.0,464.0,3,14,首,0,0,0.0,4
9,980.0,464.0,3,15,映,0,0,0.0,4
9,1020.0,464.0,3,16,场,0,0,0.0,4
9,1060.0,464.0,3,17,了,0,3,0.0,2
9,1100.0,464.0,3,18,。,0,3,0.0,1
9,1140.0,464.0,3,19,整,0,3,0.0,4
9,1180.0,464.0,3,20,体,0,3,0.0,4
9,1220.0,464.0,3,21,虽,0,3,0.0,3
9,1260.0,464.0,3,22,然,0,3,0.0,3
9,1300.0,464.0,3,23,说,0,3,0.0,3
9,1340.0,464.0,3,24,以,0,3,0.0,2
9,1380.0,464.0,3,25,文,5,3,0.0,4
9,1420.0,464.0,3,26,戏,5,3,0.0,4
9,1460.0,464.0,3,27,为,1,3,0.0,3
9,1500.0,464.0,3,28,主,1,3,0.0,3
9,1540.0,464.0,3,29,，,0,3,0.0,1
9,380.0,528.0,4,0,但,1,3,0.0,3
9,420.0,528.0,4,1,是,1,3,0.0,3
9,460.0,528.0,4,2,节,5,3,0.0,5
9,500.0,528.0,4,3,奏,5,3,0.0,5
9,540.0,528.0,4,4,毫,0,3,0.0,4
9,580.0,528.0,4,5,不,0,3,0.0,4
9,620.0,528.0,4,6,拖,0,3,0.0,5
9,660.0,528.0,4,7,沓,0,3,0.0,5
9,700.0,528.0,4,8,，,0,3,0.0,1
9,740.0,528.0,4,9,非,0,3,0.0,3
9,780.0,528.0,4,10,常,0,3,0.0,3
9,820.0,528.0,4,11,紧,0,3,0.0,5
9,860.0,528.0,4,12,凑,0,3,0.0,5
9,900.0,528.0,4,13,，,0,3,0.0,1
9,940.0,528.0,4,14,完,0,3,0.0,3
9,980.0,528.0,4,15,全,0,3,0.0,3
9,1020.0,528.0,4,16,不,0,3,0.0,4
9,1060.0,528.0,4,17,会,0,1,0.0,4
9,1100.0,528.0,4,18,觉,0,1,0.0,4
9,1140.0,528.0,4,19,得,0,1,0.0,4
9,1180.0,528.0,4,20,无,0,1,0.0,4
9,1220.0,528.0,4,21,聊,0,1,0.0,4
9,1260.0,528.0,4,22,，,0,1,0.0,1
9,1300.0,528.0,4,23,特,0,1,0.0,5
9,1340.0,528.0,4,24,别,0,1,0.0,5
9,1380.0,528.0,4,25,是,0,1,0.0,5
9,1420.0,528.0,4,26,他,5,1,0.0,3
9,1460.0,528.0,4,27,们,5,1,0.0,3
9,1500.0,528.0,4,28,引,1,1,0.0,5
9,1540.0,528.0,4,29,爆,1,1,0.0,5
9,380.0,592.0,5,0,原,1,1,0.0,5
9,420.0,592.0,5,1,子,1,1,0.0,5
9,460.0,592.0,5,2,弹,1,1,0.0,5
9,500.0,592.0,5,3,的,5,1,0.0,2
9,540.0,592.0,5,4,时,0,1,0.0,4
9,580.0,592.0,5,5,候,0,1,0.0,4
9,620.0,592.0,5,6,我,0,1,0.0,3
9,660.0,592.0,5,7,真,0,1,0.0,4
9,700.0,592.0,5,8,的,0,1,0.0,4
9,740.0,592.0,5,9,整,0,1,0.0,4
9,780.0,592.0,5,10,个,0,1,0.0,4
9,820.0,592.0,5,11,人,0,1,0.0,3
9,860.0,592.0,5,12,都,0,1,0.0,3
9,900.0,592.0,5,13,在,5,1,0.0,3
9,940.0,592.0,5,14,发,1,1,0.0,5
9,980.0,592.0,5,15,抖,1,1,0.0,5
9,1020.0,592.0,5,16,。,0,1,0.0,1
10,380.0,272.0,0,0,  ,0,0,0.0,1
10,420.0,272.0,0,1,  ,0,0,0.0,1
10,460.0,272.0,0,2,餐,1,1,5.0,5
10,500.0,272.0,0,3,品,1,1,5.0,5
10,540.0,272.0,0,4,不,5,1,5.0,3
10,580.0,272.0,0,5,仅,5,1,5.0,3
10,620.0,272.0,0,6,包,0,1,5.0,4
10,660.0,272.0,0,7,装,0,1,5.0,4
10,700.0,272.0,0,8,得,0,1,0.0,2
10,740.0,272.0,0,9,相,0,1,0.0,3
10,780.0,272.0,0,10,当,0,1,0.0,3
10,820.0,272.0,0,11,漂,0,1,0.0,4
10,860.0,272.0,0,12,亮,0,1,0.0,4
10,900.0,272.0,0,13,，,0,1,0.0,1
10,940.0,272.0,0,14,没,0,1,0.0,2
10,980.0,272.0,0,15,想,0,1,0.0,3
10,1020.0,272.0,0,16,到,0,1,0.0,3
10,1060.0,272.0,0,17,的,0,1,0.0,2
10,1100.0,272.0,0,18,是,0,1,0.0,2
10,1140.0,272.0,0,19,味,0,1,0.0,5
10,1180.0,272.0,0,20,道,0,1,0.0,5
10,1220.0,272.0,0,21,还,0,1,0.0,2
10,1260.0,272.0,0,22,非,0,1,0.0,3
10,1300.0,272.0,0,23,常,0,1,0.0,3
10,1340.0,272.0,0,24,棒,0,1,0.0,4
10,1380.0,272.0,0,25,可,0,1,0.0,3
10,1420.0,272.0,0,26,谓,0,1,0.0,3
10,1460.0,272.0,0,27,是,0,1,0.0,2
10,1500.0,272.0,0,28,色,5,1,0.0,3
10,1540.0,272.0,0,29,味,1,1,0.0,3
10,380.0,336.0,1,0,俱,1,1,0.0,1
10,420.0,336.0,1,1,佳,5,1,0.0,2
10,460.0,336.0,1,2,。,0,3,0.0,1
10,500.0,336.0,1,3,做,0,3,0.0,3
10,540.0,336.0,1,4,法,0,3,0.0,3
10,580.0,336.0,1,5,保,0,3,0.0,4
10,620.0,336.0,1,6,留,0,3,0.0,4
10,660.0,336.0,1,7,了,0,3,0.0,1
10,700.0,336.0,1,8,食,0,3,0.0,4
10,740.0,336.0,1,9,材,0,3,0.0,4
10,780.0,336.0,1,10,原,0,3,0.0,3
10,820.0,336.0,1,11,有,0,3,0.0,3
10,860.0,336.0,1,12,的,0,3,0.0,1
10,900.0,336.0,1,13,味,0,3,0.0,5
10,940.0,336.0,1,14,道,0,3,0.0,5
10,980.0,336.0,1,15,，,0,3,0.0,1
10,1020.0,336.0,1,16,清,0,3,0.0,3
10,1060.0,336.0,1,17,新,0,3,0.0,3
10,1100.0,336.0,1,18,爽,0,3,0.0,3
10,1140.0,336.0,1,19,口,0,3,0.0,3
10,1180.0,336.0,1,20,。,0,3,0.0,1
10,1220.0,336.0,1,21,而,0,3,0.0,2
10,1260.0,336.0,1,22,且,0,3,0.0,2
10,1300.0,336.0,1,23,店,0,3,0.0,3
10,1340.0,336.0,1,24,铺,0,3,0.0,3
10,1380.0,336.0,1,25,菜,0,3,0.0,4
10,1420.0,336.0,1,26,品,0,3,0.0,4
10,1460.0,336.0,1,27,选,5,3,0.0,4
10,1500.0,336.0,1,28,择,5,3,0.0,4
10,1540.0,336.0,1,29,非,1,3,0.0,2
10,380.0,400.0,2,0,常,1,3,0.0,2
10,420.0,400.0,2,1,多,5,3,0.0,3
10,460.0,400.0,2,2,，,0,3,0.0,1
10,500.0,400.0,2,3,价,0,3,0.0,5
10,540.0,400.0,2,4,格,0,3,0.0,5
10,580.0,400.0,2,5,也,0,3,0.0,2
10,620.0,400.0,2,6,不,0,3,0.0,3
10,660.0,400.0,2,7,高,0,3,0.0,4
10,700.0,400.0,2,8,。,0,3,0.0,1
10,740.0,400.0,2,9,当,0,3,0.0,2
10,780.0,400.0,2,10,然,0,3,0.0,2
10,820.0,400.0,2,11,骑,0,3,0.0,5
10,860.0,400.0,2,12,手,0,3,0.0,5
10,900.0,400.0,2,13,小,0,3,0.0,4
10,940.0,400.0,2,14,哥,0,3,0.0,4
10,980.0,400.0,2,15,送,0,3,0.0,3
10,1020.0,400.0,2,16,餐,0,3,0.0,3
10,1060.0,400.0,2,17,也,0,3,0.0,2
10,1100.0,400.0,2,18,非,0,1,0.0,3
10,1140.0,400.0,2,19,常,0,1,0.0,3
10,1180.0,400.0,2,20,有,0,1,0.0,2
10,1220.0,400.0,2,21,效,0,1,0.0,5
10,1260.0,400.0,2,22,率,0,1,0.0,5
10,1300.0,400.0,2,23,，,0,1,0.0,1
10,1340.0,400.0,2,24,下,0,1,0.0,4
10,1380.0,400.0,2,25,次,0,1,0.0,4
10,1420.0,400.0,2,26,一,0,1,0.0,4
10,1460.0,400.0,2,27,定,0,1,0.0,4
10,1500.0,400.0,2,28,会,5,1,0.0,3
10,1540.0,400.0,2,29,继,1,1,0.0,3
10,380.0,464.0,3,0,续,1,1,0.0,3
10,420.0,464.0,3,1,光,5,1,0.0,4
10,460.0,464.0,3,2,顾,5,1,0.0,4
10,500.0,464.0,3,3,，,0,1,0.0,2
10,540.0,464.0,3,4,而,0,1,0.0,3
10,580.0,464.0,3,5,且,0,1,0.0,3
10,620.0,464.0,3,6,我,0,1,0.0,3
10,660.0,464.0,3,7,要,0,1,0.0,3
10,700.0,464.0,3,8,安,0,1,0.0,5
10,740.0,464.0,3,9,利,0,1,0.0,5
10,780.0,464.0,3,10,给,0,1,0.0,3
10,820.0,464.0,3,11,我,0,1,0.0,3
10,860.0,464.0,3,12,的,0,1,0.0,2
10,900.0,464.0,3,13,小,5,1,0.0,3
10,940.0,464.0,3,14,姐,1,1,0.0,4
10,980.0,464.0,3,15,妹,1,1,0.0,4
10,1020.0,464.0,3,16,们,1,1,0.0,4
10,1060.0,464.0,3,17,。,0,1,0.0,2
11,380.0,272.0,0,0,  ,0,0,0.0,1
11,420.0,272.0,0,1,  ,0,0,0.0,1
11,460.0,272.0,0,2,CI,1,1,5.0,5
11,500.0,272.0,0,3,NN,1,1,5.0,5
11,540.0,272.0,0,4,OR,1,1,5.0,5
11,580.0,272.0,0,5,es,1,1,5.0,5
11,620.0,272.0,0,6,ea,1,1,5.0,5
11,660.0,272.0,0,7,rc,1,1,5.0,5
11,700.0,272.0,0,8,h,1,1,5.0,5
11,740.0,272.0,0,9,发,5,1,5.0,4
11,780.0,272.0,0,10,布,5,1,5.0,4
11,820.0,272.0,0,11,研,0,1,5.0,3
11,860.0,272.0,0,12,究,0,1,5.0,3
11,900.0,272.0,0,13,报,0,1,0.0,3
11,940.0,272.0,0,14,告,0,1,0.0,3
11,980.0,272.0,0,15,称,0,1,0.0,3
11,1020.0,272.0,0,16,，,0,1,0.0,1
11,1060.0,272.0,0,17,20,0,1,0.0,5
11,1100.0,272.0,0,18,23,0,1,0.0,5
11,1140.0,272.0,0,19,年,0,1,0.0,5
11,1180.0,272.0,0,20,1-,0,1,0.0,5
11,1220.0,272.0,0,21,6,0,1,0.0,5
11,1260.0,272.0,0,22,月,0,1,0.0,5
11,1300.0,272.0,0,23,中,0,1,0.0,4
11,1340.0,272.0,0,24,国,0,1,0.0,4
11,1380.0,272.0,0,25,（,0,1,0.0,1
11,1420.0,272.0,0,26,含,0,1,0.0,2
11,1460.0,272.0,0,27,中,5,1,0.0,4
11,1500.0,272.0,0,28,国,5,1,0.0,4
11,1540.0,272.0,0,29,台,1,1,0.0,3
11,380.0,336.0,1,0,湾,1,1,0.0,3
11,420.0,336.0,1,1,）,0,1,0.0,1
11,460.0,336.0,1,2,半,5,3,0.0,5
11,500.0,336.0,1,3,导,5,3,0.0,5
11,540.0,336.0,1,4,体,5,3,0.0,5
11,580.0,336.0,1,5,项,0,3,0.0,4
11,620.0,336.0,1,6,目,0,3,0.0,4
11,660.0,336.0,1,7,投,0,3,0.0,5
11,700.0,336.0,1,8,资,0,3,0.0,5
11,740.0,336.0,1,9,金,0,3,0.0,5
11,780.0,336.0,1,10,额,0,3,0.0,5
11,820.0,336.0,1,11,约,0,3,0.0,3
11,860.0,336.0,1,12,85,0,3,0.0,5
11,900.0,336.0,1,13,53,0,3,0.0,5
11,940.0,336.0,1,14,亿,0,3,0.0,5
11,980.0,336.0,1,15,人,0,3,0.0,4
11,1020.0,336.0,1,16,民,0,3,0.0,4
11,1060.0,336.0,1,17,币,0,3,0.0,4
11,1100.0,336.0,1,18,，,0,3,0.0,1
11,1140.0,336.0,1,19,同,0,3,0.0,4
11,1180.0,336.0,1,20,比,0,3,0.0,4
11,1220.0,336.0,1,21,下,0,3,0.0,4
11,1260.0,336.0,1,22,滑,0,3,0.0,4
11,1300.0,336.0,1,23,22,0,3,0.0,5
11,1340.0,336.0,1,24,.7,0,3,0.0,5
11,1380.0,336.0,1,25,%,0,3,0.0,5
11,1420.0,336.0,1,26,，,0,3,0.0,1
11,1460.0,336.0,1,27,全,5,3,0.0,4
11,1500.0,336.0,1,28,球,5,3,0.0,4
11,1540.0,336.0,1,29,半,1,3,0.0,3
11,380.0,400.0,2,0,导,1,3,0.0,3
11,420.0,400.0,2,1,体,1,3,0.0,3
11,460.0,400.0,2,2,产,5,0,0.0,3
11,500.0,400.0,2,3,业,5,0,0.0,3
11,540.0,400.0,2,4,仍,0,0,0.0,3
11,580.0,400.0,2,5,处,0,0,0.0,3
11,620.0,400.0,2,6,于,0,0,0.0,3
11,660.0,400.0,2,7,去,0,0,0.0,5
11,700.0,400.0,2,8,库,0,0,0.0,5
11,740.0,400.0,2,9,存,0,0,0.0,5
11,780.0,400.0,2,10,阶,0,0,0.0,4
11,820.0,400.0,2,11,段,0,0,0.0,4
11,860.0,400.0,2,12,。,0,0,0.0,1
11,900.0,400.0,2,13,机,0,0,0.0,4
11,940.0,400.0,2,14,构,0,0,0.0,4
11,980.0,400.0,2,15,预,0,0,0.0,4
11,1020.0,400.0,2,16,期,0,0,0.0,4
11,1060.0,400.0,2,17,，,0,0,0.0,1
11,1100.0,400.0,2,18,20,0,0,0.0,5
11,1140.0,400.0,2,19,23,0,0,0.0,5
11,1180.0,400.0,2,20,年,0,0,0.0,5
11,1220.0,400.0,2,21,底,0,0,0.0,4
11,1260.0,400.0,2,22,以,0,0,0.0,3
11,1300.0,400.0,2,23,智,0,0,0.0,4
11,1340.0,400.0,2,24,能,0,0,0.0,4
11,1380.0,400.0,2,25,手,0,0,0.0,4
11,1420.0,400.0,2,26,机,0,0,0.0,4
11,1460.0,400.0,2,27,为,5,0,0.0,2
11,1500.0,400.0,2,28,代,1,0,0.0,3
11,1540.0,400.0,2,29,表,1,0,0.0,3
11,380.0,464.0,3,0,的,1,0,0.0,1
11,420.0,464.0,3,1,下,5,0,0.0,4
11,460.0,464.0,3,2,游,5,0,0.0,4
11,500.0,464.0,3,3,通,0,0,0.0,4
11,540.0,464.0,3,4,信,0,0,0.0,4
11,580.0,464.0,3,5,市,0,0,0.0,4
11,620.0,464.0,3,6,场,0,0,0.0,4
11,660.0,464.0,3,7,和,0,0,0.0,2
11,700.0,464.0,3,8,以,0,0,0.0,2
11,740.0,464.0,3,9,PC,0,0,0.0,4
11,780.0,464.0,3,10,为,0,0,0.0,2
11,820.0,464.0,3,11,代,0,0,0.0,3
11,860.0,464.0,3,12,表,0,0,0.0,3
11,900.0,464.0,3,13,的,0,0,0.0,1
11,940.0,464.0,3,14,下,0,0,0.0,4
11,980.0,464.0,3,15,游,0,0,0.0,4
11,1020.0,464.0,3,16,计,0,0,0.0,4
11,1060.0,464.0,3,17,算,0,0,0.0,4
11,1100.0,464.0,3,18,机,0,0,0.0,4
11,1140.0,464.0,3,19,市,0,0,0.0,4
11,1180.0,464.0,3,20,场,0,0,0.0,4
11,1220.0,464.0,3,21,，,0,0,0.0,1
11,1260.0,464.0,3,22,库,0,0,0.0,4
11,1300.0,464.0,3,23,存,0,0,0.0,4
11,1340.0,464.0,3,24,调,0,3,0.0,3
11,1380.0,464.0,3,25,整,0,3,0.0,3
11,1420.0,464.0,3,26,可,0,3,0.0,2
11,1460.0,464.0,3,27,进,5,3,0.0,3
11,1500.0,464.0,3,28,入,5,3,0.0,3
11,1540.0,464.0,3,29,尾,1,3,0.0,2
11,380.0,528.0,4,0,声,1,3,0.0,2
11,420.0,528.0,4,1,，,0,3,0.0,1
11,460.0,528.0,4,2,伴,5,3,0.0,3
11,500.0,528.0,4,3,随,5,3,0.0,3
11,540.0,528.0,4,4,汽,0,3,0.0,4
11,580.0,528.0,4,5,车,0,3,0.0,4
11,620.0,528.0,4,6,电,0,3,0.0,4
11,660.0,528.0,4,7,子,0,3,0.0,4
11,700.0,528.0,4,8,、,0,3,0.0,1
11,740.0,528.0,4,9,数,0,3,0.0,4
11,780.0,528.0,4,10,据,0,3,0.0,4
11,820.0,528.0,4,11,中,0,3,0.0,4
11,860.0,528.0,4,12,心,0,3,0.0,4
11,900.0,528.0,4,13,等,0,3,0.0,2
11,940.0,528.0,4,14,场,0,3,0.0,4
11,980.0,528.0,4,15,景,0,3,0.0,4
11,1020.0,528.0,4,16,的,0,3,0.0,1
11,1060.0,528.0,4,17,增,0,3,0.0,5
11,1100.0,528.0,4,18,量,0,3,0.0,5
11,1140.0,528.0,4,19,需,0,3,0.0,5
11,1180.0,528.0,4,20,求,0,3,0.0,5
11,1220.0,528.0,4,21,，,0,3,0.0,1
11,1260.0,528.0,4,22,半,0,3,0.0,4
11,1300.0,528.0,4,23,导,0,3,0.0,4
11,1340.0,528.0,4,24,体,0,1,0.0,4
11,1380.0,528.0,4,25,行,0,1,0.0,4
11,1420.0,528.0,4,26,业,0,1,0.0,4
11,1460.0,528.0,4,27,有,5,1,0.0,4
11,1500.0,528.0,4,28,望,5,1,0.0,4
11,1540.0,528.0,4,29,在,1,1,0.0,2
11,380.0,592.0,5,0,20,1,1,0.0,5
11,420.0,592.0,5,1,24,1,1,0.0,5
11,460.0,592.0,5,2,年,1,1,0.0,5
11,500.0,592.0,5,3,上,5,1,0.0,5
11,540.0,592.0,5,4,半,5,1,0.0,5
11,580.0,592.0,5,5,年,5,1,0.0,5
11,620.0,592.0,5,6,逐,0,1,0.0,3
11,660.0,592.0,5,7,步,0,1,0.0,3
11,700.0,592.0,5,8,实,0,1,0.0,4
11,740.0,592.0,5,9,现,0,1,0.0,4
11,780.0,592.0,5,10,复,0,1,0.0,5
11,820.0,592.0,5,11,苏,0,1,0.0,5
11,860.0,592.0,5,12,，,0,1,0.0,1
11,900.0,592.0,5,13,从,0,1,0.0,2
11,940.0,592.0,5,14,来,0,1,0.0,2
11,980.0,592.0,5,15,带,0,1,0.0,4
11,1020.0,592.0,5,16,动,0,1,0.0,4
11,1060.0,592.0,5,17,产,0,1,0.0,4
11,1100.0,592.0,5,18,业,0,1,0.0,4
11,1140.0,592.0,5,19,投,5,1,0.0,4
11,1180.0,592.0,5,20,资,5,1,0.0,4
11,1220.0,592.0,5,21,回,1,1,0.0,5
11,1260.0,592.0,5,22,暖,1,1,0.0,5
11,1300.0,592.0,5,23,。,0,1,0.0,1
12,380.0,272.0,0,0,  ,0,0,0.0,1
12,420.0,272.0,0,1,  ,0,0,0.0,1
12,460.0,272.0,0,2,当,1,1,5.0,2
12,500.0,272.0,0,3,地,1,1,5.0,2
12,540.0,272.0,0,4,时,5,1,5.0,3
12,580.0,272.0,0,5,间,5,1,5.0,3
12,620.0,272.0,0,6,8,0,1,5.0,3
12,660.0,272.0,0,7,月,0,1,5.0,3
12,700.0,272.0,0,8,21,0,1,0.0,3
12,740.0,272.0,0,9,日,0,1,0.0,3
12,780.0,272.0,0,10,，,0,1,0.0,1
12,820.0,272.0,0,11,法,0,1,0.0,3
12,860.0,272.0,0,12,官,0,1,0.0,3
12,900.0,272.0,0,13,对,0,1,0.0,2
12,940.0,272.0,0,14,英,0,1,0.0,4
12,980.0,272.0,0,15,国,0,1,0.0,4
12,1020.0,272.0,0,16,护,0,1,0.0,4
12,1060.0,272.0,0,17,士,0,1,0.0,4
12,1100.0,272.0,0,18,露,0,1,0.0,5
12,1140.0,272.0,0,19,西,0,1,0.0,5
12,1180.0,272.0,0,20,·,0,1,0.0,5
12,1220.0,272.0,0,21,莱,0,1,0.0,5
12,1260.0,272.0,0,22,特,0,1,0.0,5
12,1300.0,272.0,0,23,比,0,1,0.0,5
12,1340.0,272.0,0,24,谋,0,1,0.0,5
12,1380.0,272.0,0,25,杀,0,1,0.0,5
12,1420.0,272.0,0,26,7,0,1,0.0,4
12,1460.0,272.0,0,27,名,5,1,0.0,2
12,1500.0,272.0,0,28,婴,1,1,0.0,5
12,1540.0,272.0,0,29,儿,1,1,0.0,5
12,380.0,336.0,1,0,以,1,1,0.0,2
12,420.0,336.0,1,1,及,1,1,0.0,2
12,460.0,336.0,1,2,试,5,3,0.0,4
12,500.0,336.0,1,3,图,5,3,0.0,4
12,540.0,336.0,1,4,杀,0,3,0.0,5
12,580.0,336.0,1,5,害,0,3,0.0,5
12,620.0,336.0,1,6,另,0,3,0.0,2
12,660.0,336.0,1,7,外,0,3,0.0,2
12,700.0,336.0,1,8,6,0,3,0.0,3
12,740.0,336.0,1,9,名,0,3,0.0,2
12,780.0,336.0,1,10,婴,0,3,0.0,5
12,820.0,336.0,1,11,儿,0,3,0.0,5
12,860.0,336.0,1,12,一,0,3,0.0,4
12,900.0,336.0,1,13,案,0,3,0.0,4
12,940.0,336.0,1,14,做,0,3,0.0,3
12,980.0,336.0,1,15,出,0,3,0.0,3
12,1020.0,336.0,1,16,裁,0,3,0.0,4
12,1060.0,336.0,1,17,定,0,3,0.0,4
12,1100.0,336.0,1,18,，,0,3,0.0,1
12,1140.0,336.0,1,19,判,0,3,0.0,5
12,1180.0,336.0,1,20,处,0,3,0.0,5
12,1220.0,336.0,1,21,露,0,3,0.0,5
12,1260.0,336.0,1,22,西,0,3,0.0,5
12,1300.0,336.0,1,23,终,5,3,0.0,5
12,1340.0,336.0,1,24,身,5,3,0.0,5
12,1380.0,336.0,1,25,监,1,3,0.0,5
12,1420.0,336.0,1,26,禁,1,3,0.0,5
12,1460.0,336.0,1,27,。,0,3,0.0,1
12,380.0,400.0,2,0,  ,0,0,0.0,1
12,420.0,400.0,2,1,  ,0,0,0.0,1
12,460.0,400.0,2,2,据,1,0,0.0,2
12,500.0,400.0,2,3,路,5,0,0.0,3
12,540.0,400.0,2,4,透,5,0,0.0,3
12,580.0,400.0,2,5,社,5,0,0.0,3
12,620.0,400.0,2,6,报,0,0,0.0,3
12,660.0,400.0,2,7,道,0,0,0.0,3
12,700.0,400.0,2,8,，,0,0,0.0,1
12,740.0,400.0,2,9,现,0,0,0.0,2
12,780.0,400.0,2,10,年,0,0,0.0,2
12,820.0,400.0,2,11,33,0,0,0.0,4
12,860.0,400.0,2,12,岁,0,0,0.0,2
12,900.0,400.0,2,13,的,0,0,0.0,1
12,940.0,400.0,2,14,露,0,0,0.0,5
12,980.0,400.0,2,15,西,0,0,0.0,5
12,1020.0,400.0,2,16,·,0,0,0.0,5
12,1060.0,400.0,2,17,莱,0,0,0.0,5
12,1100.0,400.0,2,18,特,0,0,0.0,5
12,1140.0,400.0,2,19,比,0,0,0.0,5
12,1180.0,400.0,2,20,是,0,0,0.0,2
12,1220.0,400.0,2,21,英,0,0,0.0,4
12,1260.0,400.0,2,22,国,0,0,0.0,4
12,1300.0,400.0,2,23,现,0,0,0.0,3
12,1340.0,400.0,2,24,代,0,0,0.0,3
12,1380.0,400.0,2,25,史,0,0,0.0,3
12,1420.0,400.0,2,26,上,0,0,0.0,2
12,1460.0,400.0,2,27,杀,5,0,0.0,4
12,1500.0,400.0,2,28,人,5,1,0.0,4
12,1540.0,400.0,2,29,最,1,1,0.0,3
12,380.0,464.0,3,0,多,1,1,0.0,3
12,420.0,464.0,3,1,的,5,1,0.0,1
12,460.0,464.0,3,2,儿,0,0,0.0,4
12,500.0,464.0,3,3,童,0,0,0.0,4
12,540.0,464.0,3,4,连,0,0,0.0,4
12,580.0,464.0,3,5,环,0,0,0.0,4
12,620.0,464.0,3,6,杀,0,0,0.0,5
12,660.0,464.0,3,7,手,0,0,0.0,5
12,700.0,464.0,3,8,。,0,0,0.0,1
12,740.0,464.0,3,9,20,0,0,0.0,5
12,780.0,464.0,3,10,15,0,0,0.0,5
12,820.0,464.0,3,11,年,0,3,0.0,5
12,860.0,464.0,3,12,6,0,3,0.0,4
12,900.0,464.0,3,13,月,0,3,0.0,4
12,940.0,464.0,3,14,至,0,3,0.0,2
12,980.0,464.0,3,15,20,0,3,0.0,5
12,1020.0,464.0,3,16,16,0,3,0.0,5
12,1060.0,464.0,3,17,年,0,3,0.0,5
12,1100.0,464.0,3,18,6,0,3,0.0,4
12,1140.0,464.0,3,19,月,0,3,0.0,4
12,1180.0,464.0,3,20,期,0,3,0.0,3
12,1220.0,464.0,3,21,间,0,3,0.0,3
12,1260.0,464.0,3,22,，,0,3,0.0,1
12,1300.0,464.0,3,23,露,5,3,0.0,5
12,1340.0,464.0,3,24,西,5,3,0.0,5
12,1380.0,464.0,3,25,·,5,3,0.0,5
12,1420.0,464.0,3,26,莱,5,3,0.0,5
12,1460.0,464.0,3,27,特,5,3,0.0,5
12,1500.0,464.0,3,28,比,5,3,0.0,5
12,1540.0,464.0,3,29,通,1,3,0.0,2
12,380.0,528.0,4,0,过,1,3,0.0,2
12,420.0,528.0,4,1,给,5,3,0.0,3
12,460.0,528.0,4,2,受,0,3,0.0,4
12,500.0,528.0,4,3,害,0,3,0.0,4
12,540.0,528.0,4,4,婴,0,3,0.0,4
12,580.0,528.0,4,5,儿,0,3,0.0,4
12,620.0,528.0,4,6,注,0,3,0.0,4
12,660.0,528.0,4,7,射,0,3,0.0,4
12,700.0,528.0,4,8,空,0,3,0.0,5
12,740.0,528.0,4,9,气,0,3,0.0,5
12,780.0,528.0,4,10,、,0,3,0.0,1
12,820.0,528.0,4,11,胰,0,1,0.0,5
12,860.0,528.0,4,12,岛,0,1,0.0,5
12,900.0,528.0,4,13,素,0,1,0.0,5
12,940.0,528.0,4,14,或,0,1,0.0,2
12,980.0,528.0,4,15,过,0,1,0.0,4
12,1020.0,528.0,4,16,量,0,1,0.0,4
12,1060.0,528.0,4,17,喂,0,1,0.0,5
12,1100.0,528.0,4,18,奶,0,1,0.0,5
12,1140.0,528.0,4,19,，,0,1,0.0,1
12,1180.0,528.0,4,20,在,0,1,0.0,2
12,1220.0,528.0,4,21,英,0,1,0.0,4
12,1260.0,528.0,4,22,格,0,1,0.0,4
12,1300.0,528.0,4,23,兰,0,1,0.0,4
12,1340.0,528.0,4,24,切,0,1,0.0,4
12,1380.0,528.0,4,25,斯,0,1,0.0,4
12,1420.0,528.0,4,26,特,0,1,0.0,4
12,1460.0,528.0,4,27,伯,5,1,0.0,4
12,1500.0,528.0,4,28,爵,5,1,0.0,4
12,1540.0,528.0,4,29,夫,1,1,0.0,3
12,380.0,592.0,5,0,人,1,1,0.0,3
12,420.0,592.0,5,1,医,5,1,0.0,3
12,460.0,592.0,5,2,院,5,1,0.0,3
12,500.0,592.0,5,3,谋,0,1,0.0,5
12,540.0,592.0,5,4,杀,0,1,0.0,5
12,580.0,592.0,5,5,了,0,1,0.0,2
12,620.0,592.0,5,6,7,0,1,0.0,4
12,660.0,592.0,5,7,名,5,1,0.0,3
12,700.0,592.0,5,8,婴,1,1,0.0,5
12,740.0,592.0,5,9,儿,1,1,0.0,5
12,780.0,592.0,5,10,。,0,1,0.0,1
13,380.0,272.0,0,0,【,0,1,0.0,1
13,420.0,272.0,0,1,加,1,1,5.0,4
13,460.0,272.0,0,2,拿,1,1,5.0,4
13,500.0,272.0,0,3,大,1,1,5.0,4
13,540.0,272.0,0,4,不,5,1,5.0,5
13,580.0,272.0,0,5,列,5,1,5.0,5
13,620.0,272.0,0,6,颠,5,1,5.0,5
13,660.0,272.0,0,7,哥,5,1,5.0,5
13,700.0,272.0,0,8,伦,5,1,5.0,5
13,740.0,272.0,0,9,比,5,1,5.0,5
13,780.0,272.0,0,10,亚,5,1,5.0,5
13,820.0,272.0,0,11,省,5,1,5.0,5
13,860.0,272.0,0,12,41,0,1,5.0,3
13,900.0,272.0,0,13,地,0,1,0.0,2
13,940.0,272.0,0,14,发,0,1,0.0,4
13,980.0,272.0,0,15,布,0,1,0.0,4
13,1020.0,272.0,0,16,空,0,1,0.0,4
