para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,constituency_depth
15,1260.0,272.0,0,22,排,日本在质疑声中宣布8月24日起核污染水排海,18,20,7.0
15,1300.0,272.0,0,23,海,日本在质疑声中宣布8月24日起核污染水排海,19,20,8.0
15,1340.0,272.0,0,24,，,，,-1,1,0.0
15,1380.0,272.0,0,25,计,计划排放30,0,5,3.0
15,1420.0,272.0,0,26,划,计划排放30,1,5,3.0
15,1460.0,272.0,0,27,排,计划排放30,2,5,5.0
15,1500.0,272.0,0,28,放,计划排放30,3,5,5.0
15,1540.0,272.0,0,29,30,计划排放30,4,5,6.0
15,380.0,336.0,1,0,年,年,0,1,2.0
15,420.0,336.0,1,1,，,，,-1,1,0.0
15,460.0,336.0,1,2,如,如何评价,0,4,4.0
15,500.0,336.0,1,3,何,如何评价,1,4,4.0
15,540.0,336.0,1,4,评,如何评价,2,4,4.0
15,580.0,336.0,1,5,价,如何评价,3,4,4.0
15,620.0,336.0,1,6,？,？,-1,1,0.0
15,660.0,336.0,1,7,又,又将造成哪些影响,0,8,4.0
15,700.0,336.0,1,8,将,又将造成哪些影响,1,8,4.0
15,740.0,336.0,1,9,造,又将造成哪些影响,2,8,4.0
15,780.0,336.0,1,10,成,又将造成哪些影响,3,8,4.0
15,820.0,336.0,1,11,哪,又将造成哪些影响,4,8,6.0
15,860.0,336.0,1,12,些,又将造成哪些影响,5,8,6.0
15,900.0,336.0,1,13,影,又将造成哪些影响,6,8,6.0
15,940.0,336.0,1,14,响,又将造成哪些影响,7,8,6.0
15,980.0,336.0,1,15,？,？,-1,1,0.0
15,380.0,400.0,2,0,【,【,-1,1,0.0
15,420.0,400.0,2,1,知,知乎,0,2,0.0
15,460.0,400.0,2,2,乎,知乎,1,2,0.0
15,500.0,400.0,2,3,】,】,-1,1,0.0
15,540.0,400.0,2,4,一,一岁多孩子高铁哭闹遭女子要求闭嘴,0,16,6.0
15,580.0,400.0,2,5,岁,一岁多孩子高铁哭闹遭女子要求闭嘴,1,16,7.0
15,620.0,400.0,2,6,多,一岁多孩子高铁哭闹遭女子要求闭嘴,2,16,6.0
15,660.0,400.0,2,7,孩,一岁多孩子高铁哭闹遭女子要求闭嘴,3,16,5.0
15,700.0,400.0,2,8,子,一岁多孩子高铁哭闹遭女子要求闭嘴,4,16,5.0
15,740.0,400.0,2,9,高,一岁多孩子高铁哭闹遭女子要求闭嘴,5,16,5.0
15,780.0,400.0,2,10,铁,一岁多孩子高铁哭闹遭女子要求闭嘴,6,16,5.0
15,820.0,400.0,2,11,哭,一岁多孩子高铁哭闹遭女子要求闭嘴,7,16,5.0
15,860.0,400.0,2,12,闹,一岁多孩子高铁哭闹遭女子要求闭嘴,8,16,5.0
15,900.0,400.0,2,13,遭,一岁多孩子高铁哭闹遭女子要求闭嘴,9,16,3.0
15,940.0,400.0,2,14,女,一岁多孩子高铁哭闹遭女子要求闭嘴,10,16,5.0
15,980.0,400.0,2,15,子,一岁多孩子高铁哭闹遭女子要求闭嘴,11,16,5.0
15,1020.0,400.0,2,16,要,一岁多孩子高铁哭闹遭女子要求闭嘴,12,16,5.0
15,1060.0,400.0,2,17,求,一岁多孩子高铁哭闹遭女子要求闭嘴,13,16,5.0
15,1100.0,400.0,2,18,闭,一岁多孩子高铁哭闹遭女子要求闭嘴,14,16,7.0
15,1140.0,400.0,2,19,嘴,一岁多孩子高铁哭闹遭女子要求闭嘴,15,16,7.0
15,1180.0,400.0,2,20,，,，,-1,1,0.0
15,1220.0,400.0,2,21,你,你对该事件有哪些看,0,9,3.0
15,1260.0,400.0,2,22,对,你对该事件有哪些看,1,9,4.0
15,1300.0,400.0,2,23,该,你对该事件有哪些看,2,9,6.0
15,1340.0,400.0,2,24,事,你对该事件有哪些看,3,9,6.0
15,1380.0,400.0,2,25,件,你对该事件有哪些看,4,9,6.0
15,1420.0,400.0,2,26,有,你对该事件有哪些看,5,9,4.0
15,1460.0,400.0,2,27,哪,你对该事件有哪些看,6,9,6.0
15,1500.0,400.0,2,28,些,你对该事件有哪些看,7,9,6.0
15,1540.0,400.0,2,29,看,你对该事件有哪些看,8,9,6.0
15,380.0,464.0,3,0,法,法,0,1,2.0
15,420.0,464.0,3,1,？,？,-1,1,0.0
15,380.0,528.0,4,0,【,【,-1,1,0.0
15,420.0,528.0,4,1,知,知乎,0,2,0.0
15,460.0,528.0,4,2,乎,知乎,1,2,0.0
15,500.0,528.0,4,3,】,】,-1,1,0.0
15,540.0,528.0,4,4,虽,虽然单身,0,4,4.0
15,580.0,528.0,4,5,然,虽然单身,1,4,4.0
15,620.0,528.0,4,6,单,虽然单身,2,4,4.0
15,660.0,528.0,4,7,身,虽然单身,3,4,4.0
15,700.0,528.0,4,8,，,，,-1,1,0.0
15,740.0,528.0,4,9,但,但也喜欢节日感,0,7,3.0
15,780.0,528.0,4,10,也,但也喜欢节日感,1,7,4.0
15,820.0,528.0,4,11,喜,但也喜欢节日感,2,7,4.0
15,860.0,528.0,4,12,欢,但也喜欢节日感,3,7,4.0
15,900.0,528.0,4,13,节,但也喜欢节日感,4,7,5.0
15,940.0,528.0,4,14,日,但也喜欢节日感,5,7,5.0
15,980.0,528.0,4,15,感,但也喜欢节日感,6,7,5.0
15,1020.0,528.0,4,16,，,，,-1,1,0.0
15,1060.0,528.0,4,17,怎,怎样才能过一个有意义的七夕,0,13,4.0
15,1100.0,528.0,4,18,样,怎样才能过一个有意义的七夕,1,13,4.0
15,1140.0,528.0,4,19,才,怎样才能过一个有意义的七夕,2,13,3.0
15,1180.0,528.0,4,20,能,怎样才能过一个有意义的七夕,3,13,3.0
15,1220.0,528.0,4,21,过,怎样才能过一个有意义的七夕,4,13,4.0
15,1260.0,528.0,4,22,一,怎样才能过一个有意义的七夕,5,13,6.0
15,1300.0,528.0,4,23,个,怎样才能过一个有意义的七夕,6,13,7.0
15,1340.0,528.0,4,24,有,怎样才能过一个有意义的七夕,7,13,9.0
15,1380.0,528.0,4,25,意,怎样才能过一个有意义的七夕,8,13,9.0
15,1420.0,528.0,4,26,义,怎样才能过一个有意义的七夕,9,13,9.0
15,1460.0,528.0,4,27,的,怎样才能过一个有意义的七夕,10,13,7.0
15,1500.0,528.0,4,28,七,怎样才能过一个有意义的七夕,11,13,6.0
15,1540.0,528.0,4,29,夕,怎样才能过一个有意义的七夕,12,13,6.0
15,380.0,592.0,5,0,节,节,0,1,2.0
15,420.0,592.0,5,1,？,？,-1,1,0.0
16,380.0,272.0,0,0,【,【,-1,1,0.0
16,420.0,272.0,0,1,知,知乎,0,2,3.0
16,460.0,272.0,0,2,乎,知乎,1,2,3.0
16,500.0,272.0,0,3,】,】,-1,1,0.0
16,540.0,272.0,0,4,如,如何评价,0,4,4.0
16,580.0,272.0,0,5,何,如何评价,1,4,4.0
16,620.0,272.0,0,6,评,如何评价,2,4,4.0
16,660.0,272.0,0,7,价,如何评价,3,4,4.0
16,700.0,272.0,0,8,《,《,-1,1,0.0
16,740.0,272.0,0,9,原,原神,0,2,2.0
16,780.0,272.0,0,10,神,原神,1,2,2.0
16,820.0,272.0,0,11,》,》,-1,1,0.0
16,860.0,272.0,0,12,枫,枫丹新出的晶蝶诱捕装置,0,11,3.0
16,900.0,272.0,0,13,丹,枫丹新出的晶蝶诱捕装置,1,11,3.0
16,940.0,272.0,0,14,新,枫丹新出的晶蝶诱捕装置,2,11,6.0
16,980.0,272.0,0,15,出,枫丹新出的晶蝶诱捕装置,3,11,6.0
16,1020.0,272.0,0,16,的,枫丹新出的晶蝶诱捕装置,4,11,4.0
16,1060.0,272.0,0,17,晶,枫丹新出的晶蝶诱捕装置,5,11,3.0
16,1100.0,272.0,0,18,蝶,枫丹新出的晶蝶诱捕装置,6,11,3.0
16,1140.0,272.0,0,19,诱,枫丹新出的晶蝶诱捕装置,7,11,3.0
16,1180.0,272.0,0,20,捕,枫丹新出的晶蝶诱捕装置,8,11,3.0
16,1220.0,272.0,0,21,装,枫丹新出的晶蝶诱捕装置,9,11,3.0
16,1260.0,272.0,0,22,置,枫丹新出的晶蝶诱捕装置,10,11,3.0
16,1300.0,272.0,0,23,，,，,-1,1,0.0
16,1340.0,272.0,0,24,有,有没有可能它,0,6,3.0
16,1380.0,272.0,0,25,没,有没有可能它,1,6,3.0
16,1420.0,272.0,0,26,有,有没有可能它,2,6,3.0
16,1460.0,272.0,0,27,可,有没有可能它,3,6,4.0
16,1500.0,272.0,0,28,能,有没有可能它,4,6,4.0
16,1540.0,272.0,0,29,它,有没有可能它,5,6,4.0
16,380.0,336.0,1,0,真,真的会有一点用呢,0,8,5.0
16,420.0,336.0,1,1,的,真的会有一点用呢,1,8,5.0
16,460.0,336.0,1,2,会,真的会有一点用呢,2,8,5.0
16,500.0,336.0,1,3,有,真的会有一点用呢,3,8,7.0
16,540.0,336.0,1,4,一,真的会有一点用呢,4,8,7.0
16,580.0,336.0,1,5,点,真的会有一点用呢,5,8,7.0
16,620.0,336.0,1,6,用,真的会有一点用呢,6,8,7.0
16,660.0,336.0,1,7,呢,真的会有一点用呢,7,8,2.0
16,700.0,336.0,1,8,？,？,-1,1,0.0
16,380.0,400.0,2,0,【,【,-1,1,0.0
16,420.0,400.0,2,1,知,知乎,0,2,0.0
16,460.0,400.0,2,2,乎,知乎,1,2,0.0
16,500.0,400.0,2,3,】,】,-1,1,0.0
16,540.0,400.0,2,4,打,打羽毛球赢了领导,0,8,4.0
16,580.0,400.0,2,5,羽,打羽毛球赢了领导,1,8,5.0
16,620.0,400.0,2,6,毛,打羽毛球赢了领导,2,8,5.0
16,660.0,400.0,2,7,球,打羽毛球赢了领导,3,8,5.0
16,700.0,400.0,2,8,赢,打羽毛球赢了领导,4,8,4.0
16,740.0,400.0,2,9,了,打羽毛球赢了领导,5,8,4.0
16,780.0,400.0,2,10,领,打羽毛球赢了领导,6,8,5.0
16,820.0,400.0,2,11,导,打羽毛球赢了领导,7,8,5.0
16,860.0,400.0,2,12,，,，,-1,1,0.0
16,900.0,400.0,2,13,领,领导对我说,0,5,3.0
16,940.0,400.0,2,14,导,领导对我说,1,5,3.0
16,980.0,400.0,2,15,对,领导对我说,2,5,4.0
16,1020.0,400.0,2,16,我,领导对我说,3,5,5.0
16,1060.0,400.0,2,17,说,领导对我说,4,5,4.0
16,1100.0,400.0,2,18,「,「,-1,1,0.0
16,1140.0,400.0,2,19,看,看来我是真的老喽不中用,0,11,6.0
16,1180.0,400.0,2,20,来,看来我是真的老喽不中用,1,11,6.0
16,1220.0,400.0,2,21,我,看来我是真的老喽不中用,2,11,5.0
16,1260.0,400.0,2,22,是,看来我是真的老喽不中用,3,11,5.0
16,1300.0,400.0,2,23,真,看来我是真的老喽不中用,4,11,7.0
16,1340.0,400.0,2,24,的,看来我是真的老喽不中用,5,11,7.0
16,1380.0,400.0,2,25,老,看来我是真的老喽不中用,6,11,7.0
16,1420.0,400.0,2,26,喽,看来我是真的老喽不中用,7,11,3.0
16,1460.0,400.0,2,27,不,看来我是真的老喽不中用,8,11,5.0
16,1500.0,400.0,2,28,中,看来我是真的老喽不中用,9,11,5.0
16,1540.0,400.0,2,29,用,看来我是真的老喽不中用,10,11,5.0
16,380.0,464.0,3,0,了,,0,0,0.0
16,420.0,464.0,3,1,」,」,-1,1,0.0
16,460.0,464.0,3,2,，,，,-1,1,0.0
16,500.0,464.0,3,3,这,这时我应该怎么办,0,8,3.0
16,540.0,464.0,3,4,时,这时我应该怎么办,1,8,3.0
16,580.0,464.0,3,5,我,这时我应该怎么办,2,8,3.0
16,620.0,464.0,3,6,应,这时我应该怎么办,3,8,3.0
16,660.0,464.0,3,7,该,这时我应该怎么办,4,8,3.0
16,700.0,464.0,3,8,怎,这时我应该怎么办,5,8,4.0
16,740.0,464.0,3,9,么,这时我应该怎么办,6,8,4.0
16,780.0,464.0,3,10,办,这时我应该怎么办,7,8,4.0
16,820.0,464.0,3,11,？,？,-1,1,0.0
16,380.0,528.0,4,0,【,【,-1,1,0.0
16,420.0,528.0,4,1,知,知乎,0,2,0.0
16,460.0,528.0,4,2,乎,知乎,1,2,0.0
16,500.0,528.0,4,3,】,】,-1,1,0.0
16,540.0,528.0,4,4,如,如何看待央视新闻称,0,9,4.0
16,580.0,528.0,4,5,何,如何看待央视新闻称,1,9,4.0
16,620.0,528.0,4,6,看,如何看待央视新闻称,2,9,4.0
16,660.0,528.0,4,7,待,如何看待央视新闻称,3,9,4.0
16,700.0,528.0,4,8,央,如何看待央视新闻称,4,9,6.0
16,740.0,528.0,4,9,视,如何看待央视新闻称,5,9,6.0
16,780.0,528.0,4,10,新,如何看待央视新闻称,6,9,6.0
16,820.0,528.0,4,11,闻,如何看待央视新闻称,7,9,6.0
16,860.0,528.0,4,12,称,如何看待央视新闻称,8,9,3.0
16,900.0,528.0,4,13,「,「,-1,1,0.0
16,940.0,528.0,4,14,男,男性驾驶人平均万人的发案率是女性,0,16,5.0
16,980.0,528.0,4,15,性,男性驾驶人平均万人的发案率是女性,1,16,5.0
16,1020.0,528.0,4,16,驾,男性驾驶人平均万人的发案率是女性,2,16,5.0
16,1060.0,528.0,4,17,驶,男性驾驶人平均万人的发案率是女性,3,16,5.0
16,1100.0,528.0,4,18,人,男性驾驶人平均万人的发案率是女性,4,16,5.0
16,1140.0,528.0,4,19,平,男性驾驶人平均万人的发案率是女性,5,16,7.0
16,1180.0,528.0,4,20,均,男性驾驶人平均万人的发案率是女性,6,16,7.0
16,1220.0,528.0,4,21,万,男性驾驶人平均万人的发案率是女性,7,16,8.0
16,1260.0,528.0,4,22,人,男性驾驶人平均万人的发案率是女性,8,16,8.0
16,1300.0,528.0,4,23,的,男性驾驶人平均万人的发案率是女性,9,16,5.0
16,1340.0,528.0,4,24,发,男性驾驶人平均万人的发案率是女性,10,16,4.0
16,1380.0,528.0,4,25,案,男性驾驶人平均万人的发案率是女性,11,16,4.0
16,1420.0,528.0,4,26,率,男性驾驶人平均万人的发案率是女性,12,16,4.0
16,1460.0,528.0,4,27,是,男性驾驶人平均万人的发案率是女性,13,16,3.0
16,1500.0,528.0,4,28,女,男性驾驶人平均万人的发案率是女性,14,16,4.0
16,1540.0,528.0,4,29,性,男性驾驶人平均万人的发案率是女性,15,16,4.0
16,380.0,592.0,5,0,驾,驾驶人的8.8倍,0,7,4.0
16,420.0,592.0,5,1,驶,驾驶人的8.8倍,1,7,4.0
16,460.0,592.0,5,2,人,驾驶人的8.8倍,2,7,4.0
16,500.0,592.0,5,3,的,驾驶人的8.8倍,3,7,3.0
16,540.0,592.0,5,4,8.,驾驶人的8.8倍,4,7,3.0
16,580.0,592.0,5,5,8,驾驶人的8.8倍,5,7,3.0
16,620.0,592.0,5,6,倍,驾驶人的8.8倍,6,7,4.0
16,660.0,592.0,5,7,」,」,-1,1,0.0
17,380.0,272.0,0,0,【,【,-1,1,0.0
17,420.0,272.0,0,1,树,树洞,0,2,2.0
17,460.0,272.0,0,2,洞,树洞,1,2,2.0
17,500.0,272.0,0,3,】,】,-1,1,0.0
17,540.0,272.0,0,4,华,华子有可以打电话或者面试的地方吗,0,16,4.0
17,580.0,272.0,0,5,子,华子有可以打电话或者面试的地方吗,1,16,4.0
17,620.0,272.0,0,6,有,华子有可以打电话或者面试的地方吗,2,16,4.0
17,660.0,272.0,0,7,可,华子有可以打电话或者面试的地方吗,3,16,10.0
17,700.0,272.0,0,8,以,华子有可以打电话或者面试的地方吗,4,16,10.0
17,740.0,272.0,0,9,打,华子有可以打电话或者面试的地方吗,5,16,12.0
17,780.0,272.0,0,10,电,华子有可以打电话或者面试的地方吗,6,16,12.0
17,820.0,272.0,0,11,话,华子有可以打电话或者面试的地方吗,7,16,12.0
17,860.0,272.0,0,12,或,华子有可以打电话或者面试的地方吗,8,16,11.0
17,900.0,272.0,0,13,者,华子有可以打电话或者面试的地方吗,9,16,11.0
17,940.0,272.0,0,14,面,华子有可以打电话或者面试的地方吗,10,16,12.0
17,980.0,272.0,0,15,试,华子有可以打电话或者面试的地方吗,11,16,12.0
17,1020.0,272.0,0,16,的,华子有可以打电话或者面试的地方吗,12,16,7.0
17,1060.0,272.0,0,17,地,华子有可以打电话或者面试的地方吗,13,16,6.0
17,1100.0,272.0,0,18,方,华子有可以打电话或者面试的地方吗,14,16,6.0
17,1140.0,272.0,0,19,吗,华子有可以打电话或者面试的地方吗,15,16,2.0
17,1180.0,272.0,0,20,？,？,-1,1,0.0
17,1220.0,272.0,0,21,宿,宿舍的公共空间太少,0,9,5.0
17,1260.0,272.0,0,22,舍,宿舍的公共空间太少,1,9,5.0
17,1300.0,272.0,0,23,的,宿舍的公共空间太少,2,9,4.0
17,1340.0,272.0,0,24,公,宿舍的公共空间太少,3,9,4.0
17,1380.0,272.0,0,25,共,宿舍的公共空间太少,4,9,4.0
17,1420.0,272.0,0,26,空,宿舍的公共空间太少,5,9,4.0
17,1460.0,272.0,0,27,间,宿舍的公共空间太少,6,9,4.0
17,1500.0,272.0,0,28,太,宿舍的公共空间太少,7,9,4.0
17,1540.0,272.0,0,29,少,宿舍的公共空间太少,8,9,4.0
17,380.0,336.0,1,0,了,了,0,1,1.0
17,420.0,336.0,1,1,，,，,-1,1,0.0
17,460.0,336.0,1,2,实,实验室也不太方便,0,8,3.0
17,500.0,336.0,1,3,验,实验室也不太方便,1,8,3.0
17,540.0,336.0,1,4,室,实验室也不太方便,2,8,3.0
17,580.0,336.0,1,5,也,实验室也不太方便,3,8,4.0
17,620.0,336.0,1,6,不,实验室也不太方便,4,8,4.0
17,660.0,336.0,1,7,太,实验室也不太方便,5,8,4.0
17,700.0,336.0,1,8,方,实验室也不太方便,6,8,4.0
17,740.0,336.0,1,9,便,实验室也不太方便,7,8,4.0
17,780.0,336.0,1,10,，,，,-1,1,0.0
17,820.0,336.0,1,11,单,,0,0,0.0
17,860.0,336.0,1,12,人,,0,0,0.0
17,900.0,336.0,1,13,研,,0,0,0.0
17,940.0,336.0,1,14,讨,,0,0,0.0
17,980.0,336.0,1,15,间,,0,0,0.0
17,1020.0,336.0,1,16,也,,0,0,0.0
17,1060.0,336.0,1,17,不,,0,0,0.0
17,1100.0,336.0,1,18,行,,0,0,0.0
17,1140.0,336.0,1,19,…,…,-1,1,0.0
17,1180.0,336.0,1,20,…,…,-1,1,0.0
17,380.0,400.0,2,0,【,【,-1,1,0.0
17,420.0,400.0,2,1,树,树洞,0,2,0.0
17,460.0,400.0,2,2,洞,树洞,1,2,0.0
17,500.0,400.0,2,3,】,】,-1,1,0.0
17,540.0,400.0,2,4,公,公管图书馆其实是一个宝藏图书馆,0,15,4.0
17,580.0,400.0,2,5,管,公管图书馆其实是一个宝藏图书馆,1,15,4.0
17,620.0,400.0,2,6,图,公管图书馆其实是一个宝藏图书馆,2,15,4.0
17,660.0,400.0,2,7,书,公管图书馆其实是一个宝藏图书馆,3,15,4.0
17,700.0,400.0,2,8,馆,公管图书馆其实是一个宝藏图书馆,4,15,4.0
17,740.0,400.0,2,9,其,公管图书馆其实是一个宝藏图书馆,5,15,4.0
17,780.0,400.0,2,10,实,公管图书馆其实是一个宝藏图书馆,6,15,4.0
17,820.0,400.0,2,11,是,公管图书馆其实是一个宝藏图书馆,7,15,4.0
17,860.0,400.0,2,12,一,公管图书馆其实是一个宝藏图书馆,8,15,6.0
17,900.0,400.0,2,13,个,公管图书馆其实是一个宝藏图书馆,9,15,7.0
17,940.0,400.0,2,14,宝,公管图书馆其实是一个宝藏图书馆,10,15,6.0
17,980.0,400.0,2,15,藏,公管图书馆其实是一个宝藏图书馆,11,15,6.0
17,1020.0,400.0,2,16,图,公管图书馆其实是一个宝藏图书馆,12,15,6.0
17,1060.0,400.0,2,17,书,公管图书馆其实是一个宝藏图书馆,13,15,6.0
17,1100.0,400.0,2,18,馆,公管图书馆其实是一个宝藏图书馆,14,15,6.0
17,1140.0,400.0,2,19,，,，,-1,1,0.0
17,1180.0,400.0,2,20,里,里面集中陈列了大量社,0,10,3.0
17,1220.0,400.0,2,21,面,里面集中陈列了大量社,1,10,3.0
17,1260.0,400.0,2,22,集,里面集中陈列了大量社,2,10,4.0
17,1300.0,400.0,2,23,中,里面集中陈列了大量社,3,10,4.0
17,1340.0,400.0,2,24,陈,里面集中陈列了大量社,4,10,4.0
17,1380.0,400.0,2,25,列,里面集中陈列了大量社,5,10,4.0
17,1420.0,400.0,2,26,了,里面集中陈列了大量社,6,10,4.0
17,1460.0,400.0,2,27,大,里面集中陈列了大量社,7,10,6.0
17,1500.0,400.0,2,28,量,里面集中陈列了大量社,8,10,6.0
17,1540.0,400.0,2,29,社,里面集中陈列了大量社,9,10,6.0
17,380.0,464.0,3,0,科,科研究书籍,0,5,3.0
17,420.0,464.0,3,1,研,科研究书籍,1,5,3.0
17,460.0,464.0,3,2,究,科研究书籍,2,5,3.0
17,500.0,464.0,3,3,书,科研究书籍,3,5,3.0
17,540.0,464.0,3,4,籍,科研究书籍,4,5,3.0
17,580.0,464.0,3,5,，,，,-1,1,0.0
17,620.0,464.0,3,6,质,质量比文图高很多,0,8,3.0
17,660.0,464.0,3,7,量,质量比文图高很多,1,8,3.0
17,700.0,464.0,3,8,比,质量比文图高很多,2,8,4.0
17,740.0,464.0,3,9,文,质量比文图高很多,3,8,5.0
17,780.0,464.0,3,10,图,质量比文图高很多,4,8,5.0
17,820.0,464.0,3,11,高,质量比文图高很多,5,8,4.0
17,860.0,464.0,3,12,很,质量比文图高很多,6,8,5.0
17,900.0,464.0,3,13,多,质量比文图高很多,7,8,5.0
17,940.0,464.0,3,14,。,。,-1,1,0.0
17,380.0,528.0,4,0,【,【,-1,1,0.0
17,420.0,528.0,4,1,树,树洞,0,2,0.0
17,460.0,528.0,4,2,洞,树洞,1,2,0.0
17,500.0,528.0,4,3,】,】,-1,1,0.0
17,540.0,528.0,4,4,好,,0,0,0.0
17,580.0,528.0,4,5,想,,0,0,0.0
17,620.0,528.0,4,6,退,,0,0,0.0
17,660.0,528.0,4,7,学,,0,0,0.0
17,700.0,528.0,4,8,啊,,0,0,0.0
17,740.0,528.0,4,9,。,。,-1,1,0.0
17,780.0,528.0,4,10,。,。,-1,1,0.0
17,820.0,528.0,4,11,。,。,-1,1,0.0
17,860.0,528.0,4,12,现,现在这个专业根本不喜欢,0,11,4.0
17,900.0,528.0,4,13,在,现在这个专业根本不喜欢,1,11,4.0
17,940.0,528.0,4,14,这,现在这个专业根本不喜欢,2,11,5.0
17,980.0,528.0,4,15,个,现在这个专业根本不喜欢,3,11,5.0
17,1020.0,528.0,4,16,专,现在这个专业根本不喜欢,4,11,5.0
17,1060.0,528.0,4,17,业,现在这个专业根本不喜欢,5,11,5.0
17,1100.0,528.0,4,18,根,现在这个专业根本不喜欢,6,11,4.0
17,1140.0,528.0,4,19,本,现在这个专业根本不喜欢,7,11,4.0
17,1180.0,528.0,4,20,不,现在这个专业根本不喜欢,8,11,4.0
17,1220.0,528.0,4,21,喜,现在这个专业根本不喜欢,9,11,4.0
17,1260.0,528.0,4,22,欢,现在这个专业根本不喜欢,10,11,4.0
17,1300.0,528.0,4,23,，,，,-1,1,0.0
17,1340.0,528.0,4,24,也,也没有任何学,0,6,4.0
17,1380.0,528.0,4,25,没,也没有任何学,1,6,4.0
17,1420.0,528.0,4,26,有,也没有任何学,2,6,4.0
17,1460.0,528.0,4,27,任,也没有任何学,3,6,6.0
17,1500.0,528.0,4,28,何,也没有任何学,4,6,6.0
17,1540.0,528.0,4,29,学,也没有任何学,5,6,6.0
17,380.0,592.0,5,0,下,下去的动力,0,5,6.0
17,420.0,592.0,5,1,去,下去的动力,1,5,6.0
17,460.0,592.0,5,2,的,下去的动力,2,5,4.0
17,500.0,592.0,5,3,动,下去的动力,3,5,3.0
17,540.0,592.0,5,4,力,下去的动力,4,5,3.0
17,580.0,592.0,5,5,，,，,-1,1,0.0
17,620.0,592.0,5,6,从,从入学的第一天开始就很痛苦,0,13,4.0
17,660.0,592.0,5,7,入,从入学的第一天开始就很痛苦,1,13,11.0
17,700.0,592.0,5,8,学,从入学的第一天开始就很痛苦,2,13,11.0
17,740.0,592.0,5,9,的,从入学的第一天开始就很痛苦,3,13,8.0
17,780.0,592.0,5,10,第,从入学的第一天开始就很痛苦,4,13,7.0
17,820.0,592.0,5,11,一,从入学的第一天开始就很痛苦,5,13,7.0
17,860.0,592.0,5,12,天,从入学的第一天开始就很痛苦,6,13,8.0
17,900.0,592.0,5,13,开,从入学的第一天开始就很痛苦,7,13,5.0
17,940.0,592.0,5,14,始,从入学的第一天开始就很痛苦,8,13,5.0
17,980.0,592.0,5,15,就,从入学的第一天开始就很痛苦,9,13,4.0
17,1020.0,592.0,5,16,很,从入学的第一天开始就很痛苦,10,13,4.0
17,1060.0,592.0,5,17,痛,从入学的第一天开始就很痛苦,11,13,4.0
17,1100.0,592.0,5,18,苦,从入学的第一天开始就很痛苦,12,13,4.0
17,1140.0,592.0,5,19,。,。,-1,1,0.0
18,380.0,272.0,0,0,  ,  ,-1,1,0.0
18,420.0,272.0,0,1,  ,  ,-1,1,0.0
18,460.0,272.0,0,2,麦,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,0,28,4.0
18,500.0,272.0,0,3,当,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,1,28,4.0
18,540.0,272.0,0,4,劳,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,2,28,4.0
18,580.0,272.0,0,5,离,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,3,28,5.0
18,620.0,272.0,0,6,我,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,4,28,7.0
18,660.0,272.0,0,7,家,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,5,28,7.0
18,700.0,272.0,0,8,63,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,6,28,6.0
18,740.0,272.0,0,9,3m,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,7,28,6.0
18,780.0,272.0,0,10,三,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,8,28,2.0
18,820.0,272.0,0,11,伏,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,9,28,2.0
18,860.0,272.0,0,12,天,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,10,28,5.0
18,900.0,272.0,0,13,气,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,11,28,5.0
18,940.0,272.0,0,14,不,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,12,28,6.0
18,980.0,272.0,0,15,存,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,13,28,6.0
18,1020.0,272.0,0,16,在,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,14,28,6.0
18,1060.0,272.0,0,17,距,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,15,28,7.0
18,1100.0,272.0,0,18,离,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,16,28,7.0
18,1140.0,272.0,0,19,天,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,17,28,4.0
18,1180.0,272.0,0,20,气,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,18,28,4.0
18,1220.0,272.0,0,21,原,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,19,28,4.0
18,1260.0,272.0,0,22,因,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,20,28,4.0
18,1300.0,272.0,0,23,导,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,21,28,4.0
18,1340.0,272.0,0,24,致,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,22,28,4.0
18,1380.0,272.0,0,25,餐,麦当劳离我家633m三伏天气不存在距离天气原因导致餐食不热我,23,28,6.0
